ts_utc,lat,lon,alt_m,speed_ms,hdop,num_sat,fix_quality
1710489600,34.26804662617877742851,108.94507597277748954741,324,2.10,0.2,8,4
1710489601,34.27085951719718008972,108.95005201574755088961,334,7.20,0.1,12,4
1710489602,34.26270405590990936002,108.94549682302316354869,305,11.20,0.5,14,4
1710489603,34.26220568865016632587,108.94394983977782525101,323,11.50,0.6,12,4
1710489604,34.26376579485457930234,108.95295890377513962218,322,10.90,0.4,12,4
1710489605,34.26420526139103366191,108.95214528031250953703,344,11.20,0.9,14,4
1710489606,34.26501339152195806756,108.94892557756279183324,320,6.40,0.3,8,4
1710489607,34.26656342661824396496,108.95302726523636585589,323,8.90,0.7,8,4
1710489608,34.26184251838740195928,108.95206837366863002410,324,.30,0.5,9,4
1710489609,34.26525906552323984496,108.94930827967162083803,317,1.90,0.5,8,4
1710489610,34.26171891842402417065,108.94941906186101870784,318,10.60,0.2,14,4
1710489611,34.26594176458021790215,108.94492795800653096102,330,2.50,0.6,10,4
1710489612,34.26222186346018860438,108.94324303109836115604,318,7.80,0.8,13,4
1710489613,34.27036420178838465529,108.95013502609332560197,306,6.70,0.9,9,4
1710489614,34.26362571489608447523,108.94536681417279580065,318,8.10,0.3,9,4
1710489615,34.26295369731742301705,108.95173267006439405499,308,5.70,0.2,9,4
1710489616,34.26942941984313486129,108.94749059724723044526,331,11.80,0.1,12,4
1710489617,34.26268788109988708151,108.95298820154423657948,342,6.60,0.2,12,4
1710489618,34.26847785271767326883,108.94626131168553727835,341,7.10,0.2,10,4
1710489619,34.26222705160679952391,108.95209767143772698141,317,10.00,0.1,14,4
1710489620,34.26176408581804864650,108.94831001922666096987,337,2.90,0.7,8,4
1710489621,34.26959147312845240638,108.94709782403027436140,334,5.30,0.5,12,4
1710489622,34.26838751792962431714,108.94816993926816614276,315,10.30,0.4,9,4
1710489623,34.26287709585863826410,108.95060989410077211828,328,10.00,0.6,11,4
1710489624,34.26727450788903469954,108.94382776573992126224,314,4.50,0.5,8,4
1710489625,34.26460841090121158482,108.94835366069521164586,311,5.80,0.1,12,4
1710489626,34.26727115085299233985,108.95103013397625659962,307,11.10,0.9,12,4
1710489627,34.26949106723227637562,108.94775030976287118137,340,10.70,0.7,14,4
1710489628,34.26561552171391949217,108.95200306405835139011,322,1.90,0.3,13,4
1710489629,34.27138565630054628131,108.94329399700918607135,331,5.00,0.3,8,4
1710489630,34.26207659535508285775,108.95307273781548509170,320,10.10,0.6,12,4
1710489631,34.26586028015991698965,108.94503416241950743125,311,.10,0.5,8,4
1710489632,34.26519711294900357066,108.94976849879451887569,315,9.40,0.9,9,4
1710489633,34.26600798974578081606,108.95248891872920926541,331,9.60,0.1,8,4
1710489634,34.27070021057771538438,108.94543273415326395458,317,7.70,0.5,12,4
1710489635,34.26788792992950224311,108.94796180303353984191,334,5.00,0.5,9,4
1710489636,34.27133560594500564592,108.94993329874568926053,316,6.90,0.7,8,4
1710489637,34.26202623981444746238,108.94924174932096316415,305,2.90,0.9,9,4
1710489638,34.26272084109012115848,108.94892466200750755333,332,9.50,0.6,13,4
1710489639,34.26216235236671040986,108.95037459639271217993,334,4.70,0.4,9,4
1710489640,34.26357993713187047944,108.94861123691518906216,311,10.00,0.2,10,4
1710489641,34.26466853236487929929,108.95009565721610156559,323,3.80,0.5,12,4
1710489642,34.26531949217200231940,108.94632021240882595294,305,6.60,0.2,14,4
1710489643,34.27071730094302194280,108.95157855159154026917,316,9.40,0.7,8,4
1710489644,34.26888954741050447096,108.94468014770958586382,344,.30,0.3,12,4
1710489645,34.26213458052308725241,108.95095109103671376689,307,10.20,0.8,14,4
1710489646,34.26366630451368755149,108.94823524887844477675,326,7.70,0.5,13,4
1710489647,34.26414025696584978789,108.94853066805017242957,317,7.30,0.5,9,4
1710489648,34.26341055940427869502,108.95077744071779534287,318,4.90,0.2,11,4
1710489649,34.26593260902737510299,108.95246908169804986724,316,1.80,0.1,8,4
1710489650,34.26996898709067049165,108.94427516708883938108,334,10.60,0.3,12,4
1710489651,34.26311910763878292184,108.94783057344279305398,307,2.70,0.5,11,4
1710489652,34.26884346446119571520,108.95070419629505294961,320,1.20,0.3,13,4
1710489653,34.26434625690481276894,108.95046187932981353190,337,6.50,0.2,8,4
1710489654,34.26759403668324839014,108.94634310129093295083,320,.10,0.2,10,4
1710489655,34.26319509872737815485,108.95029341715750602740,335,3.20,0.1,8,4
1710489656,34.26274067812128055665,108.95102403027436140018,344,2.80,0.2,10,4
1710489657,34.26721499679555650502,108.94939006927701651051,343,.90,0.3,13,4
1710489658,34.26720401013214514603,108.94872079836420789208,330,.60,0.7,12,4
1710489659,34.26714388866847743156,108.94500394909512619403,326,10.30,0.3,9,4
1710489660,34.26411767326883754997,108.95202686849574266792,344,4.40,0.6,8,4
1710489661,34.26755222632526627399,108.95075638294625690481,314,7.30,0.3,9,4
1710489662,34.26475001678518021179,108.95092301400799584948,311,9.40,0.1,12,4
