ts_utc,lat,lon,alt_m,speed_ms,hdop,num_sat,fix_quality
1710489600,34.26628692892239143040,108.94562744224372081667,344,8.10,0.9,13,4
1710489601,34.26568510391552476577,108.94583740958891567735,305,11.60,0.7,10,4
1710489602,34.26879432966093935972,108.95031874752037110507,305,5.10,0.1,8,4
1710489603,34.26336478164006469924,108.94874460280159916989,338,1.80,0.8,12,4
1710489604,34.27062025208288827173,108.94952587664418469801,316,5.20,0.1,10,4
1710489605,34.26306356395153660695,108.94676181524094363231,305,3.00,0.3,9,4
1710489606,34.26957651905880916776,108.95275900753807184057,344,3.20,0.8,12,4
1710489607,34.26682619098483230079,108.95292533341471602526,331,4.90,0.9,13,4
1710489608,34.26143418073061311685,108.94739263283181249427,311,10.60,0.6,11,4
1710489609,34.26262348704489272743,108.94338097476119266335,306,11.00,0.2,8,4
1710489610,34.26836920682393871883,108.94744848170415356913,326,7.40,0.6,14,4
1710489611,34.26404992217780083620,108.95000745872371593371,338,1.90,0.6,10,4
1710489612,34.26628143559068575090,108.94545043488876003295,315,7.30,0.6,12,4
1710489613,34.26960215460676900540,108.95018965422528763695,323,11.00,0.4,10,4
1710489614,34.26903420514542069765,108.95220387585070345164,334,2.60,0.9,12,4
1710489615,34.26853370159001434369,108.94892557756279183324,333,11.20,0.3,13,4
1710489616,34.26616516006958220160,108.95104661397137363811,313,4.70,0.9,13,4
1710489617,34.26903634144108401745,108.95234212469862971892,319,3.10,0.8,14,4
1710489618,34.27089308755760368663,108.95131059907834101382,319,11.60,0.5,12,4
1710489619,34.26924325693533127842,108.95151751457258827478,331,6.80,0.8,12,4
1710489620,34.26166947843867305520,108.94973370769371623889,316,9.50,0.6,11,4
1710489621,34.26902443922238837855,108.94732579729606006042,342,11.70,0.7,10,4
1710489622,34.27101973937192907498,108.94858773766289254432,326,9.50,0.1,8,4
1710489623,34.26232989898373363444,108.94365564134647663808,323,11.60,0.8,11,4
1710489624,34.27104842677083651234,108.94582062440870387890,314,6.90,0.3,11,4
1710489625,34.26337698904385509811,108.94972424695577867976,321,3.60,0.7,8,4
1710489626,34.26978404492324594866,108.94996015503402813806,320,9.40,0.4,8,4
1710489627,34.26142807702871791741,108.95266256904812768944,339,7.90,0.4,12,4
1710489628,34.26819677724539933469,108.94475888546403393658,344,6.70,0.8,12,4
1710489629,34.26251819818720053712,108.94801124301889095736,327,4.20,0.1,11,4
1710489630,34.27134323557237464522,108.95296348155156102175,307,10.40,0.6,12,4
1710489631,34.26535825067903683584,108.94965130771813104647,323,3.30,0.1,10,4
1710489632,34.27120101931821649830,108.94512144535660878322,325,.60,0.2,13,4
1710489633,34.26505947447126682332,108.94541381267738883632,334,7.80,0.3,12,4
1710489634,34.26918160954618976409,108.95260000610370189519,314,6.80,0.6,8,4
1710489635,34.26412591326639606921,108.94919658192693868831,307,7.60,0.5,14,4
1710489636,34.26164140140995513779,108.94686344187749870296,336,10.20,0.3,8,4
1710489637,34.26755375225074007385,108.95064529557176427503,332,7.60,0.8,8,4
