ts_utc,lat,lon,alt_m,speed_ms,hdop,num_sat,fix_quality
1710489600,34.26897438886684774315,108.95011518906216620380,324,.10,0.2,13,4
1710489601,34.26827185277871028778,108.95017653126621295815,337,8.90,0.4,11,4
1710489602,34.26825110019226660969,108.94699558702352977080,314,.20,0.2,12,4
1710489603,34.26748813745536667989,108.94866983245338297677,330,1.10,0.7,12,4
1710489604,34.26889443037202063051,108.94822121036408581804,337,9.80,0.1,13,4
1710489605,34.26628998077333903012,108.94321190221869563890,329,7.90,0.5,8,4
1710489606,34.26880470595416119876,108.95219258400219733268,324,4.50,0.9,14,4
1710489607,34.26463465681936094241,108.95316520889919736320,338,5.10,0.3,14,4
1710489608,34.26691316873683889278,108.94940349742118594927,326,.30,0.7,13,4
1710489609,34.26748020264290292062,108.94774908902249214148,344,6.80,0.4,12,4
1710489610,34.26907326883754997405,108.94414149601733451338,328,10.80,0.4,8,4
1710489611,34.26917092806787316507,108.94952770775475325785,334,4.20,0.5,12,4
1710489612,34.26673036286507766960,108.94896128421887874996,315,4.40,0.5,14,4
1710489613,34.26518734702597125156,108.94559570299386577959,340,6.50,0.1,9,4
1710489614,34.26972728049562059389,108.94368738059633167516,320,1.70,0.8,12,4
1710489615,34.26250354930265205847,108.94735631580553605761,308,8.90,0.7,8,4
1710489616,34.27027844477675710318,108.95020308236945707571,318,4.80,0.8,10,4
1710489617,34.26179216284676656392,108.95134539017914365062,306,1.00,0.1,8,4
1710489618,34.26431512802514725180,108.94760992461928159428,310,5.70,0.3,14,4
1710489619,34.26495479598376415295,108.95178851893673512985,337,3.90,0.1,10,4
1710489620,34.27071546983245338297,108.94992933133945738090,325,9.40,0.6,9,4
1710489621,34.26375267189550462355,108.95309104892117069002,325,3.10,0.2,12,4
1710489622,34.26987102267525254066,108.94796088747825556199,339,7.00,0.1,14,4
1710489623,34.26174089175084688863,108.94784400158696249275,317,2.50,0.5,14,4
1710489624,34.26378105410931730094,108.94333580736716818750,339,2.10,0.5,10,4
1710489625,34.26440210577715384380,108.94592194586016418958,320,11.80,0.7,8,4
1710489626,34.26897988219855342265,108.94417079378643147068,343,5.10,0.1,14,4
1710489627,34.26967875606555375835,108.94886942350535599841,331,2.20,0.1,10,4
1710489628,34.26195207983642078920,108.95143084200567644276,319,4.20,0.6,9,4
1710489629,34.26632873928037354655,108.94520048829615161595,339,4.00,0.6,11,4
1710489630,34.26762425000762962736,108.94892099978637043366,327,6.70,0.2,9,4
1710489631,34.27053785210730307931,108.94572540665913876766,317,.40,0.8,13,4
1710489632,34.26395104220709860530,108.95038436231574449903,322,5.80,0.9,14,4
1710489633,34.26193926206244087038,108.94520872829371013519,307,10.10,0.8,10,4
1710489634,34.26545621509445478682,108.95230061952574236274,309,9.90,0.8,8,4
1710489635,34.26396599627674184392,108.94706059144871364482,315,6.00,0.7,10,4
1710489636,34.26761387371440778832,108.94620546281319620349,308,1.60,0.6,14,4
1710489637,34.26649720145268105105,108.95195179296243171483,322,8.70,0.9,11,4
1710489638,34.26306966765343180639,108.94430751670888393810,336,1.30,0.6,9,4
1710489639,34.26452356944486831263,108.94487302468947416608,334,9.00,0.8,10,4
1710489640,34.26441156651509140293,108.95048324228644672994,326,11.50,0.1,11,4
1710489641,34.26263264259773552659,108.94739568468276009399,309,6.10,0.4,10,4
1710489642,34.26434595171971800897,108.94819649037141026032,326,6.10,0.6,11,4
1710489643,34.26975230567339091158,108.95277640308847315897,333,9.60,0.5,14,4
1710489644,34.26770481887264625995,108.94759680166020691549,326,6.10,0.4,14,4
1710489645,34.27069105502487258522,108.94683658558915982543,305,9.00,0.7,8,4
1710489646,34.26146958220160527359,108.94500944242683187353,331,8.30,0.1,13,4
1710489647,34.26540646992400891140,108.94388819238868373668,316,4.10,0.5,10,4
1710489648,34.26809392986846522415,108.94976605731376079592,339,7.10,0.6,14,4
1710489649,34.26516323740348521378,108.94869699392681661427,333,10.70,0.6,12,4
1710489650,34.26384148075807977538,108.94691684926908169804,308,2.30,0.5,11,4
1710489651,34.26575102389599291970,108.94422298043763542588,338,2.10,0.1,11,4
1710489652,34.26396172368541520432,108.94764654683065279091,336,5.20,0.8,9,4
1710489653,34.26328116092410046693,108.95215748771629993591,333,10.40,0.8,10,4
1710489654,34.26780583513901181066,108.94988843653675954466,338,1.70,0.4,9,4
1710489655,34.26954264351329081087,108.94378900723288674581,315,7.90,0.6,9,4
1710489656,34.26337576830347605822,108.95302879116183965575,313,.60,0.6,10,4
1710489657,34.26252796411023285622,108.95145434125797296060,327,5.10,0.8,12,4
1710489658,34.26313924985503707998,108.94669070711386455885,313,11.30,0.1,10,4
1710489659,34.26670961027863399151,108.94749975280007324442,339,11.70,0.6,14,4
1710489660,34.26748417004913480025,108.94738347727896969512,320,6.80,0.3,12,4
1710489661,34.26857795342875453962,108.95283621936704611346,343,.70,0.7,8,4
1710489662,34.26770481887264625995,108.94776648457289345988,318,0,0.6,8,4
1710489663,34.26205736869411297952,108.95246328318124942777,339,9.90,0.8,8,4
1710489664,34.26646088442640461439,108.94771216162602618488,313,2.30,0.2,13,4
1710489665,34.26840430310983611560,108.95011579943235572374,314,4.90,0.8,11,4
1710489666,34.26261402630695516830,108.95165637379070406201,321,3.30,0.4,12,4
1710489667,34.26498745078890346995,108.94383997314371166112,334,7.00,0.2,14,4
1710489668,34.26182023987548448133,108.94714940031128879665,323,2.90,0.8,11,4
1710489669,34.26647522812585833307,108.94942791222876674703,333,2.20,0.8,12,4
1710489670,34.26932870876186407055,108.94956005737479781487,327,.40,0.2,10,4
1710489671,34.27121994079409161656,108.94322533036286507766,331,2.20,0.7,8,4
1710489672,34.26966227607043671987,108.94751104464857936338,320,9.40,0.4,11,4
1710489673,34.26290120548112430188,108.94672855006561479537,309,1.10,0.9,10,4
1710489674,34.26562345652638325144,108.95255819574571977904,321,6.30,0.1,10,4
